win_rate,win_rate_percent,attendance,,,total_homegame_attendance,year,,,win_rate,win_rate_percent,year,,,attendance,win_rate,win_rate_percent,team,,NYA,2006902,1950,1930529,1951,-76373,,,,,,,
0.58,58.0,2446277,,,,,,,0.62345679,62.3,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.0,2581061,,,,,,,0.435582822,43.6,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.0,2765530,,,,,,,0.586419753,58.6,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.0,2980262,,,,,,,0.530864198,53.1,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.0,3223640,,,,,,,0.543209877,54.3,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.0,3365632,,,,,,,0.425925926,42.6,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.0,3377371,,,,,,,0.419753086,42.0,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.0,3782337,,,,,,,0.456790123,45.7,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.0,4271867,,,,,,,0.265432099,26.5,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.1,44500,,,,,,,0.561728395,56.2,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.1,369314,,,,,,,0.537037037,53.7,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.1,1128219,,,,,,,0.512345679,51.2,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.1,1161856,,,,,,,0.524691358,52.5,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.2,1528584,,,,,,,0.419753086,42.0,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.3,960819,,,,,,,0.555555556,55.6,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.3,1546066,,,,,,,0.512345679,51.2,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.3,1978815,,,,,,,0.512345679,51.2,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.3,300,,,,,,,0.619631902,62.0,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.3,673500,,,,,,,0.409937888,41.0,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.3,694081,,,,,,,0.592592593,59.3,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.4,1591667,,,,,,,0.530864198,53.1,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.4,1924354,,,,,,,0.462962963,46.3,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.4,17900,,,,,,,0.395061728,39.5,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.4,1995474,,,,,,,0.574074074,57.4,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.4,318300,,,,,,,0.621118012,62.1,2003,,,,,,,,,,,,,,,,,,,,
0.58,58.4,631000,,,,,,,0.524691358,52.5,2003,,,,,,,,,,,,,,,,,,,,
0.59,58.6,660998,,,,,,,0.388888889,38.9,2003,,,,,,,,,,,,,,,,,,,,
0.59,58.6,26500,,,,,,,0.438271605,43.8,2003,,,,,,,,,,,,,,,,,,,,
0.59,58.6,1838643,,,,,,,0.530864198,53.1,2003,,,,,,,,,,,,,,,,,,,,
0.59,58.6,1133319,,,,,,,0.567901235,56.8,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,1971446,,,,,,,0.314814815,31.5,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2051806,,,,,,,0.592592593,59.3,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2139452,,,,,,,0.481481481,48.1,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2293842,,,,,,,0.604938272,60.5,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2481938,,,,,,,0.512345679,51.2,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2595937,,,,,,,0.549382716,54.9,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2617056,,,,,,,0.469135802,46.9,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2642045,,,,,,,0.49382716,49.4,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2708549,,,,,,,0.419753086,42.0,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2710402,,,,,,,0.444444444,44.4,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2724165,,,,,,,0.512345679,51.2,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2774501,,,,,,,0.512345679,51.2,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,2847798,,,,,,,0.567901235,56.8,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3048250,,,,,,,0.358024691,35.8,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3062699,,,,,,,0.574074074,57.4,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3073131,,,,,,,0.416149068,41.6,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3234304,,,,,,,0.567901235,56.8,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3253203,,,,,,,0.413580247,41.4,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3264683,,,,,,,0.413580247,41.4,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3336493,,,,,,,0.62345679,62.3,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3347803,,,,,,,0.438271605,43.8,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3404636,,,,,,,0.561728395,56.2,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3542406,,,,,,,0.530864198,53.1,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3761669,,,,,,,0.447204969,44.7,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,3765807,,,,,,,0.537037037,53.7,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,4057747,,,,,,,0.388888889,38.9,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,4090440,,,,,,,0.561728395,56.2,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,11166,,,,,,,0.648148148,64.8,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.6,21000,,,,,,,0.434782609,43.5,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.7,661100,,,,,,,0.434782609,43.5,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.7,445000,,,,,,,0.549382716,54.9,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.7,884500,,,,,,,0.416149068,41.6,2004,,,,,,,,,,,,,,,,,,,,
0.59,58.7,1103418,,,,,,,0.586419753,58.6,2005,,,,,,,,,,,,,,,,,,,,
0.59,58.7,1155676,,,,,,,0.475308642,47.5,2005,,,,,,,,,,,,,,,,,,,,
0.59,58.7,1298105,,,,,,,0.555555556,55.6,2005,,,,,,,,,,,,,,,,,,,,
0.59,58.8,507000,,,,,,,0.456790123,45.7,2005,,,,,,,,,,,,,,,,,,,,
0.59,58.8,532500,,,,,,,0.586419753,58.6,2005,,,,,,,,,,,,,,,,,,,,
0.59,58.8,575200,,,,,,,0.611111111,61.1,2005,,,,,,,,,,,,,,,,,,,,
0.59,58.9,2061324,,,,,,,0.487654321,48.8,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.0,240500,,,,,,,0.447852761,44.8,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.0,338500,,,,,,,0.574074074,57.4,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.0,1918893,,,,,,,0.413580247,41.4,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.0,2146694,,,,,,,0.438271605,43.8,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.0,3264847,,,,,,,0.512345679,51.2,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.0,1830015,,,,,,,0.54601227,54.6,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.1,99500,,,,,,,0.345679012,34.6,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.1,268000,,,,,,,0.438271605,43.8,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.1,360268,,,,,,,0.5,50.0,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.1,934000,,,,,,,0.512345679,51.2,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.1,1489733,,,,,,,0.586419753,58.6,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,52496,,,,,,,0.512345679,51.2,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,1237359,,,,,,,0.543209877,54.3,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,1606325,,,,,,,0.543209877,54.3,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,1734266,,,,,,,0.413580247,41.4,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,1809302,,,,,,,0.50617284,50.6,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,1834523,,,,,,,0.425925926,42.6,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,1865002,,,,,,,0.462962963,46.3,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2216596,,,,,,,0.617283951,61.7,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2223415,,,,,,,0.413580247,41.4,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2285018,,,,,,,0.487654321,48.8,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2322565,,,,,,,0.49382716,49.4,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2464473,,,,,,,0.5,50.0,2005,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2494160,,,,,,,0.549382716,54.9,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2548679,,,,,,,0.469135802,46.9,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2579389,,,,,,,0.487654321,48.8,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2581043,,,,,,,0.432098765,43.2,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2778459,,,,,,,0.530864198,53.1,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2898806,,,,,,,0.555555556,55.6,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2946949,,,,,,,0.407407407,40.7,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,2970755,,,,,,,0.49382716,49.4,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,3071373,,,,,,,0.481481481,48.1,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,4028318,,,,,,,0.469135802,46.9,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,20000,,,,,,,0.586419753,58.6,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.3,1697448,,,,,,,0.481481481,48.1,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.4,426751,,,,,,,0.50617284,50.6,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.4,1074297,,,,,,,0.382716049,38.3,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.4,1098000,,,,,,,0.543209877,54.3,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.4,1396281,,,,,,,0.462962963,46.3,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.4,1532407,,,,,,,0.592592593,59.3,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.4,1732464,,,,,,,0.598765432,59.9,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.4,2092388,,,,,,,0.598765432,59.9,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.4,1748518,,,,,,,0.574074074,57.4,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.4,2102153,,,,,,,0.524691358,52.5,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.5,223900,,,,,,,0.413580247,41.4,2006,,,,,,,,,,,,,,,,,,,,
0.59,59.5,248562,,,,,,,0.543209877,54.3,2006,,,,,,,,,,,,,,,,,,,,
0.60,59.5,1126449,,,,,,,0.481481481,48.1,2006,,,,,,,,,,,,,,,,,,,,
0.60,59.5,2726008,,,,,,,0.472049689,47.2,2006,,,,,,,,,,,,,,,,,,,,
0.60,59.5,26000,,,,,,,0.51552795,51.6,2006,,,,,,,,,,,,,,,,,,,,
0.60,59.6,2014,,,,,,,0.37654321,37.7,2006,,,,,,,,,,,,,,,,,,,,
0.60,59.6,20000,,,,,,,0.49382716,49.4,2006,,,,,,,,,,,,,,,,,,,,
0.60,59.6,973000,,,,,,,0.537037037,53.7,2006,,,,,,,,,,,,,,,,,,,,
0.60,59.6,2108055,,,,,,,0.438271605,43.8,2006,,,,,,,,,,,,,,,,,,,,
0.60,59.6,2534240,,,,,,,0.580246914,58.0,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,9058,,,,,,,0.555555556,55.6,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,19510,,,,,,,0.518518519,51.9,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,2164401,,,,,,,0.425925926,42.6,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,813181,,,,,,,0.592592593,59.3,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,264058,,,,,,,0.444444444,44.4,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,868000,,,,,,,0.524691358,52.5,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,953625,,,,,,,0.444444444,44.4,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,960027,,,,,,,0.592592593,59.3,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,1113352,,,,,,,0.592592593,59.3,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.7,1952803,,,,,,,0.552147239,55.2,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,545180,,,,,,,0.543209877,54.3,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,1013485,,,,,,,0.438271605,43.8,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,26798,,,,,,,0.450617284,45.1,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,960307,,,,,,,0.425925926,42.6,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,1319387,,,,,,,0.50617284,50.6,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,1540368,,,,,,,0.512345679,51.2,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,1785188,,,,,,,0.487654321,48.8,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,2011567,,,,,,,0.580246914,58.0,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,2290056,,,,,,,0.543209877,54.3,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,2347251,,,,,,,0.469135802,46.9,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,2560648,,,,,,,0.549382716,54.9,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,2706017,,,,,,,0.419753086,42.0,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,2833333,,,,,,,0.54601227,54.6,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,2919122,,,,,,,0.543209877,54.3,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,3011756,,,,,,,0.438271605,43.8,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,3137512,,,,,,,0.481481481,48.1,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,3240386,,,,,,,0.407407407,40.7,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,3315330,,,,,,,0.407407407,40.7,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,3369769,,,,,,,0.462962963,46.3,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,3372045,,,,,,,0.512345679,51.2,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,3468436,,,,,,,0.450617284,45.1,2007,,,,,,,,,,,,,,,,,,,,
0.60,59.9,3647249,,,,,,,0.617283951,61.7,2008,,,,,,,,,,,,,,,,,,,,
0.60,59.9,3653680,,,,,,,0.50617284,50.6,2008,,,,,,,,,,,,,,,,,,,,
0.60,59.9,4247980,,,,,,,0.444444444,44.4,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.0,9500,,,,,,,0.422360248,42.2,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.0,13100,,,,,,,0.586419753,58.6,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.0,29600,,,,,,,0.54601227,54.6,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.0,645500,,,,,,,0.602484472,60.2,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.0,660650,,,,,,,0.456790123,45.7,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.0,704000,,,,,,,0.5,50.0,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.0,927544,,,,,,,0.456790123,45.7,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.0,1480340,,,,,,,0.456790123,45.7,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.0,1687878,,,,,,,0.52173913,52.2,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.1,1435427,,,,,,,0.534161491,53.4,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.1,2134250,,,,,,,0.534161491,53.4,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.1,4471,,,,,,,0.462962963,46.3,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.1,625145,,,,,,,0.518518519,51.9,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.2,1257033,,,,,,,0.555555556,55.6,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.2,2074549,,,,,,,0.539877301,54.0,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.2,2214587,,,,,,,0.549382716,54.9,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.2,3299840,,,,,,,0.549382716,54.9,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.3,284000,,,,,,,0.465838509,46.6,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.3,454939,,,,,,,0.465838509,46.6,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.3,1422862,,,,,,,0.567901235,56.8,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.3,7377,,,,,,,0.413580247,41.4,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.3,23100,,,,,,,0.388888889,38.9,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.4,1305638,,,,,,,0.37654321,37.7,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.4,79717,,,,,,,0.444444444,44.4,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.4,133000,,,,,,,0.530864198,53.1,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.4,140297,,,,,,,0.598765432,59.9,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.4,148371,,,,,,,0.598765432,59.9,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.4,236000,,,,,,,0.487654321,48.8,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.4,799068,,,,,,,0.530864198,53.1,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.4,1088782,,,,,,,0.366459627,36.6,2008,,,,,,,,,,,,,,,,,,,,
0.60,60.4,1123147,,,,,,,0.598765432,59.9,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.4,1182500,,,,,,,0.432098765,43.2,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.4,1200791,,,,,,,0.530864198,53.1,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.4,37000,,,,,,,0.395061728,39.5,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,56000,,,,,,,0.586419753,58.6,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,981890,,,,,,,0.487654321,48.8,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,1077597,,,,,,,0.51552795,51.6,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,1249413,,,,,,,0.481481481,48.1,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,1251138,,,,,,,0.401234568,40.1,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,2036397,,,,,,,0.567901235,56.8,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,2061830,,,,,,,0.527607362,52.8,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,2073028,,,,,,,0.537037037,53.7,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,2370794,,,,,,,0.456790123,45.7,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,2498596,,,,,,,0.401234568,40.1,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,2555964,,,,,,,0.586419753,58.6,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,2751237,,,,,,,0.49382716,49.4,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,2837304,,,,,,,0.533742331,53.4,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,2945087,,,,,,,0.635802469,63.6,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,3077400,,,,,,,0.432098765,43.2,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,3095935,,,,,,,0.462962963,46.3,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,3198975,,,,,,,0.574074074,57.4,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,3293259,,,,,,,0.385093168,38.5,2009,,,,,,,,,,,,,,,,,,,,
0.60,60.5,3692388,,,,,,,0.462962963,46.3,2009,,,,,,,,,,,,,,,,,,,,
0.61,60.5,1958173,,,,,,,0.524691358,52.5,2009,,,,,,,,,,,,,,,,,,,,
0.61,60.6,16700,,,,,,,0.543209877,54.3,2009,,,,,,,,,,,,,,,,,,,,
0.61,60.6,30000,,,,,,,0.561728395,56.2,2009,,,,,,,,,,,,,,,,,,,,
0.61,60.6,1203424,,,,,,,0.518518519,51.9,2009,,,,,,,,,,,,,,,,,,,,
0.61,60.6,721500,,,,,,,0.537037037,53.7,2009,,,,,,,,,,,,,,,,,,,,
0.61,60.6,1230629,,,,,,,0.462962963,46.3,2009,,,,,,,,,,,,,,,,,,,,
0.61,60.6,1803795,,,,,,,0.364197531,36.4,2009,,,,,,,,,,,,,,,,,,,,
0.61,60.7,46750,,,,,,,0.49382716,49.4,2010,,,,,,,,,,,,,,,,,,,,
0.61,60.7,2320210,,,,,,,0.401234568,40.1,2010,,,,,,,,,,,,,,,,,,,,
0.61,60.7,2538659,,,,,,,0.561728395,56.2,2010,,,,,,,,,,,,,,,,,,,,
0.61,60.8,2000,,,,,,,0.407407407,40.7,2010,,,,,,,,,,,,,,,,,,,,
0.61,60.8,377573,,,,,,,0.549382716,54.9,2010,,,,,,,,,,,,,,,,,,,,
0.61,60.9,51900,,,,,,,0.543209877,54.3,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.0,2017932,,,,,,,0.462962963,46.3,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.0,12000,,,,,,,0.561728395,56.2,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.0,171000,,,,,,,0.425925926,42.6,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.0,212000,,,,,,,0.512345679,51.2,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.0,259000,,,,,,,0.5,50.0,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.0,599500,,,,,,,0.49382716,49.4,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.0,1140000,,,,,,,0.49382716,49.4,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.0,1344177,,,,,,,0.469135802,46.9,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.0,2411195,,,,,,,0.413580247,41.4,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.1,1111107,,,,,,,0.49382716,49.4,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.1,2017821,,,,,,,0.475308642,47.5,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.1,2132813,,,,,,,0.580246914,58.0,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.1,2305467,,,,,,,0.586419753,58.6,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.1,2342834,,,,,,,0.487654321,48.8,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.1,2671641,,,,,,,0.5,50.0,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.1,1430697,,,,,,,0.598765432,59.9,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.1,1830974,,,,,,,0.351851852,35.2,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.2,444700,,,,,,,0.555555556,55.6,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.2,703500,,,,,,,0.37654321,37.7,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.2,781743,,,,,,,0.567901235,56.8,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.3,569757,,,,,,,0.530864198,53.1,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.3,1707089,,,,,,,0.592592593,59.3,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.3,2215041,,,,,,,0.555555556,55.6,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.3,2424399,,,,,,,0.524691358,52.5,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.4,1331080,,,,,,,0.524691358,52.5,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.4,1139500,,,,,,,0.425925926,42.6,2010,,,,,,,,,,,,,,,,,,,,
0.61,61.5,2468925,,,,,,,0.530864198,53.1,2011,,,,,,,,,,,,,,,,,,,,
0.61,61.5,3320078,,,,,,,0.580246914,58.0,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.5,9200,,,,,,,0.549382716,54.9,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,159174,,,,,,,0.425925926,42.6,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,318681,,,,,,,0.555555556,55.6,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,1413288,,,,,,,0.487654321,48.8,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,1593499,,,,,,,0.438271605,43.8,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,1628077,,,,,,,0.487654321,48.8,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,1805020,,,,,,,0.49382716,49.4,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,2192091,,,,,,,0.450617284,45.1,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,2316023,,,,,,,0.586419753,58.6,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,3015948,,,,,,,0.444444444,44.4,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,3336747,,,,,,,0.444444444,44.4,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,3520889,,,,,,,0.345679012,34.6,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.7,3542271,,,,,,,0.438271605,43.8,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.8,2782526,,,,,,,0.50931677,50.9,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.9,1047718,,,,,,,0.592592593,59.3,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.9,1520969,,,,,,,0.388888889,38.9,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.9,1602119,,,,,,,0.598765432,59.9,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.9,1631937,,,,,,,0.475308642,47.5,2011,,,,,,,,,,,,,,,,,,,,
0.62,61.9,1681507,,,,,,,0.456790123,45.7,2011,,,,,,,,,,,,,,,,,,,,
0.62,62.0,1597608,,,,,,,0.62962963,63.0,2011,,,,,,,,,,,,,,,,,,,,
0.62,62.0,3460600,,,,,,,0.444444444,44.4,2011,,,,,,,,,,,,,,,,,,,,
0.62,62.1,15000,,,,,,,0.438271605,43.8,2011,,,,,,,,,,,,,,,,,,,,
0.62,62.1,710353,,,,,,,0.413580247,41.4,2011,,,,,,,,,,,,,,,,,,,,
